from_module_machine_name,description,quality,version_major,from_version,from_project_machine_name,to_module_machine_name,from_project_reference,title,from_module_reference
openspace_openlayers,NA,ok,6,6.x-2.0-beta2,openspace,openspace,openspace,Module openspace_openlayers 6-ok from project openspace depends on module openspace,Module openspace_openlayers 6-ok from project openspace
storm_dependencies,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module storm_dependencies 6-ok from project storm_contrib depends on module storm_contrib_common,Module storm_dependencies 6-ok from project storm_contrib
storm_dependencies,NA,ok,6,6.x-2.1,storm_contrib,stormticket,storm_contrib,Module storm_dependencies 6-ok from project storm_contrib depends on module stormticket,Module storm_dependencies 6-ok from project storm_contrib
storm_dependencies,NA,ok,6,6.x-2.1,storm_contrib,stormtask,storm_contrib,Module storm_dependencies 6-ok from project storm_contrib depends on module stormtask,Module storm_dependencies 6-ok from project storm_contrib
stormticket_assignment,NA,ok,6,6.x-2.1,storm_contrib,stormperson,storm_contrib,Module stormticket_assignment 6-ok from project storm_contrib depends on module stormperson,Module stormticket_assignment 6-ok from project storm_contrib
stormticket_assignment,NA,ok,6,6.x-2.1,storm_contrib,stormticket,storm_contrib,Module stormticket_assignment 6-ok from project storm_contrib depends on module stormticket,Module stormticket_assignment 6-ok from project storm_contrib
stormticket_assignment,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormticket_assignment 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormticket_assignment 6-ok from project storm_contrib
stormticket_assignment,NA,ok,6,6.x-2.1,storm_contrib,stormperson_utilisation,storm_contrib,Module stormticket_assignment 6-ok from project storm_contrib depends on module stormperson_utilisation,Module stormticket_assignment 6-ok from project storm_contrib
stormtimetracking_favorites,NA,ok,6,6.x-2.1,storm_contrib,stormtimetracking,storm_contrib,Module stormtimetracking_favorites 6-ok from project storm_contrib depends on module stormtimetracking,Module stormtimetracking_favorites 6-ok from project storm_contrib
stormtimetracking_favorites,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormtimetracking_favorites 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormtimetracking_favorites 6-ok from project storm_contrib
storm_contrib_filter_blocks,NA,ok,6,6.x-2.1,storm_contrib,storm,storm_contrib,Module storm_contrib_filter_blocks 6-ok from project storm_contrib depends on module storm,Module storm_contrib_filter_blocks 6-ok from project storm_contrib
storm_contrib_filter_blocks,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module storm_contrib_filter_blocks 6-ok from project storm_contrib depends on module storm_contrib_common,Module storm_contrib_filter_blocks 6-ok from project storm_contrib
storm_contrib_filter_blocks,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_filter,storm_contrib,Module storm_contrib_filter_blocks 6-ok from project storm_contrib depends on module storm_contrib_filter,Module storm_contrib_filter_blocks 6-ok from project storm_contrib
stormexpense_extension,NA,ok,6,6.x-2.1,storm_contrib,stormexpense,storm_contrib,Module stormexpense_extension 6-ok from project storm_contrib depends on module stormexpense,Module stormexpense_extension 6-ok from project storm_contrib
stormperson_extension,NA,ok,6,6.x-2.1,storm_contrib,stormperson,storm_contrib,Module stormperson_extension 6-ok from project storm_contrib depends on module stormperson,Module stormperson_extension 6-ok from project storm_contrib
stormperson_extension,NA,ok,6,6.x-2.1,storm_contrib,stormperson_utilisation,storm_contrib,Module stormperson_extension 6-ok from project storm_contrib depends on module stormperson_utilisation,Module stormperson_extension 6-ok from project storm_contrib
storm_contrib_filter,NA,ok,6,6.x-2.1,storm_contrib,storm,storm_contrib,Module storm_contrib_filter 6-ok from project storm_contrib depends on module storm,Module storm_contrib_filter 6-ok from project storm_contrib
storm_contrib_filter,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module storm_contrib_filter 6-ok from project storm_contrib depends on module storm_contrib_common,Module storm_contrib_filter 6-ok from project storm_contrib
apachesolr_storm_search,NA,ok,6,6.x-2.1,storm_contrib,storm,storm_contrib,Module apachesolr_storm_search 6-ok from project storm_contrib depends on module storm,Module apachesolr_storm_search 6-ok from project storm_contrib
apachesolr_storm_search,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module apachesolr_storm_search 6-ok from project storm_contrib depends on module storm_contrib_common,Module apachesolr_storm_search 6-ok from project storm_contrib
apachesolr_storm_search,NA,ok,6,6.x-2.1,storm_contrib,search,storm_contrib,Module apachesolr_storm_search 6-ok from project storm_contrib depends on module search,Module apachesolr_storm_search 6-ok from project storm_contrib
apachesolr_storm_search,NA,ok,6,6.x-2.1,storm_contrib,apachesolr,storm_contrib,Module apachesolr_storm_search 6-ok from project storm_contrib depends on module apachesolr,Module apachesolr_storm_search 6-ok from project storm_contrib
apachesolr_storm_search,NA,ok,6,6.x-2.1,storm_contrib,apachesolr_search,storm_contrib,Module apachesolr_storm_search 6-ok from project storm_contrib depends on module apachesolr_search,Module apachesolr_storm_search 6-ok from project storm_contrib
stormperson_holidays,NA,ok,6,6.x-2.1,storm_contrib,stormperson,storm_contrib,Module stormperson_holidays 6-ok from project storm_contrib depends on module stormperson,Module stormperson_holidays 6-ok from project storm_contrib
stormperson_holidays,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormperson_holidays 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormperson_holidays 6-ok from project storm_contrib
stormperson_holidays,NA,ok,6,6.x-2.1,storm_contrib,storm_holidays,storm_contrib,Module stormperson_holidays 6-ok from project storm_contrib depends on module storm_holidays,Module stormperson_holidays 6-ok from project storm_contrib
storm_holidays,NA,ok,6,6.x-2.1,storm_contrib,storm,storm_contrib,Module storm_holidays 6-ok from project storm_contrib depends on module storm,Module storm_holidays 6-ok from project storm_contrib
storm_holidays,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module storm_holidays 6-ok from project storm_contrib depends on module storm_contrib_common,Module storm_holidays 6-ok from project storm_contrib
storm_holidays_usa,NA,ok,6,6.x-2.1,storm_contrib,storm_holidays,storm_contrib,Module storm_holidays_usa 6-ok from project storm_contrib depends on module storm_holidays,Module storm_holidays_usa 6-ok from project storm_contrib
storm_holidays_germany,NA,ok,6,6.x-2.1,storm_contrib,storm_holidays,storm_contrib,Module storm_holidays_germany 6-ok from project storm_contrib depends on module storm_holidays,Module storm_holidays_germany 6-ok from project storm_contrib
storm_holidays_switzerland,NA,ok,6,6.x-2.1,storm_contrib,storm_holidays,storm_contrib,Module storm_holidays_switzerland 6-ok from project storm_contrib depends on module storm_holidays,Module storm_holidays_switzerland 6-ok from project storm_contrib
storm_exports,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module storm_exports 6-ok from project storm_contrib depends on module storm_contrib_common,Module storm_exports 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,stormtimetracking,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module stormtimetracking,Module stormtimetracking_extension 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,stormperson,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module stormperson,Module stormtimetracking_extension 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormtimetracking_extension 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,stormorganization_extension,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module stormorganization_extension,Module stormtimetracking_extension 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,stormproject_extension,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module stormproject_extension,Module stormtimetracking_extension 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,stormtask_extension,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module stormtask_extension,Module stormtimetracking_extension 6-ok from project storm_contrib
stormtimetracking_extension,NA,ok,6,6.x-2.1,storm_contrib,stormticket_extension,storm_contrib,Module stormtimetracking_extension 6-ok from project storm_contrib depends on module stormticket_extension,Module stormtimetracking_extension 6-ok from project storm_contrib
stormproject_extension,NA,ok,6,6.x-2.1,storm_contrib,stormproject,storm_contrib,Module stormproject_extension 6-ok from project storm_contrib depends on module stormproject,Module stormproject_extension 6-ok from project storm_contrib
stormproject_extension,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormproject_extension 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormproject_extension 6-ok from project storm_contrib
stormnote_extension,NA,ok,6,6.x-2.1,storm_contrib,stormnote,storm_contrib,Module stormnote_extension 6-ok from project storm_contrib depends on module stormnote,Module stormnote_extension 6-ok from project storm_contrib
stormnote_extension,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormnote_extension 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormnote_extension 6-ok from project storm_contrib
stormticket_extension,NA,ok,6,6.x-2.1,storm_contrib,stormticket,storm_contrib,Module stormticket_extension 6-ok from project storm_contrib depends on module stormticket,Module stormticket_extension 6-ok from project storm_contrib
stormticket_extension,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormticket_extension 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormticket_extension 6-ok from project storm_contrib
storminvoice_extension,NA,ok,6,6.x-2.1,storm_contrib,storminvoice,storm_contrib,Module storminvoice_extension 6-ok from project storm_contrib depends on module storminvoice,Module storminvoice_extension 6-ok from project storm_contrib
storm_contrib_log,NA,ok,6,6.x-2.1,storm_contrib,storm,storm_contrib,Module storm_contrib_log 6-ok from project storm_contrib depends on module storm,Module storm_contrib_log 6-ok from project storm_contrib
storm_contrib_log,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib,storm_contrib,Module storm_contrib_log 6-ok from project storm_contrib depends on module storm_contrib,Module storm_contrib_log 6-ok from project storm_contrib
storm_contrib_logger,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_log,storm_contrib,Module storm_contrib_logger 6-ok from project storm_contrib depends on module storm_contrib_log,Module storm_contrib_logger 6-ok from project storm_contrib
stormtask_extension,NA,ok,6,6.x-2.1,storm_contrib,stormtask,storm_contrib,Module stormtask_extension 6-ok from project storm_contrib depends on module stormtask,Module stormtask_extension 6-ok from project storm_contrib
stormtask_extension,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormtask_extension 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormtask_extension 6-ok from project storm_contrib
stormtask_extension,NA,ok,6,6.x-2.1,storm_contrib,stormproject_extension,storm_contrib,Module stormtask_extension 6-ok from project storm_contrib depends on module stormproject_extension,Module stormtask_extension 6-ok from project storm_contrib
stormperson_utilisation,NA,ok,6,6.x-2.1,storm_contrib,stormperson,storm_contrib,Module stormperson_utilisation 6-ok from project storm_contrib depends on module stormperson,Module stormperson_utilisation 6-ok from project storm_contrib
stormperson_utilisation,NA,ok,6,6.x-2.1,storm_contrib,stormticket,storm_contrib,Module stormperson_utilisation 6-ok from project storm_contrib depends on module stormticket,Module stormperson_utilisation 6-ok from project storm_contrib
stormperson_utilisation,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormperson_utilisation 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormperson_utilisation 6-ok from project storm_contrib
stormorganization_extension,NA,ok,6,6.x-2.1,storm_contrib,stormorganization,storm_contrib,Module stormorganization_extension 6-ok from project storm_contrib depends on module stormorganization,Module stormorganization_extension 6-ok from project storm_contrib
stormorganization_extension,NA,ok,6,6.x-2.1,storm_contrib,stormproject_extension,storm_contrib,Module stormorganization_extension 6-ok from project storm_contrib depends on module stormproject_extension,Module stormorganization_extension 6-ok from project storm_contrib
stormteam_extension,NA,ok,6,6.x-2.1,storm_contrib,stormteam,storm_contrib,Module stormteam_extension 6-ok from project storm_contrib depends on module stormteam,Module stormteam_extension 6-ok from project storm_contrib
stormteam_extension,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module stormteam_extension 6-ok from project storm_contrib depends on module storm_contrib_common,Module stormteam_extension 6-ok from project storm_contrib
storm_contrib_costs,NA,ok,6,6.x-2.1,storm_contrib,storm_contrib_common,storm_contrib,Module storm_contrib_costs 6-ok from project storm_contrib depends on module storm_contrib_common,Module storm_contrib_costs 6-ok from project storm_contrib
storm_contrib_common,NA,ok,6,6.x-2.1,storm_contrib,storm,storm_contrib,Module storm_contrib_common 6-ok from project storm_contrib depends on module storm,Module storm_contrib_common 6-ok from project storm_contrib
term_lock,NA,ok,6,6.x-2.0-beta4,term_lock,taxonomy,term_lock,Module term_lock 6-ok from project term_lock depends on module taxonomy,Module term_lock 6-ok from project term_lock
term_lock,NA,ok,6,6.x-2.0-beta4,term_lock,term_lock_backport,term_lock,Module term_lock 6-ok from project term_lock depends on module term_lock_backport,Module term_lock 6-ok from project term_lock
term_lock_yamm,NA,ok,6,6.x-2.0-beta4,term_lock,term_lock,term_lock,Module term_lock_yamm 6-ok from project term_lock depends on module term_lock,Module term_lock_yamm 6-ok from project term_lock
